timestamp_ms,temp_celsius,clock_hz,req_clock_hz
1774057843254,39.769,,
1774057843354,39.769,,
1774057843454,39.769,,
1774057843554,38.846,,
1774057843654,38.846,,
1774057843754,39.769,,
1774057843854,38.846,,
1774057843954,39.769,,
1774057844054,38.846,,
1774057844154,38.846,,
1774057844254,38.846,,
1774057844354,38.846,,
1774057844454,38.846,,
1774057844554,38.846,,
1774057844654,38.846,,
1774057844754,38.846,,
1774057844854,38.846,,
1774057844954,38.846,,
1774057845054,38.846,,
1774057845154,38.846,,
1774057845254,38.846,,
1774057845354,38.846,,
1774057845454,38.846,,
1774057845554,38.846,,
1774057845654,38.846,,
1774057845754,38.846,,
1774057845854,38.846,,
1774057845954,39.769,,
1774057846054,38.846,,
1774057846154,38.846,,
1774057846254,38.846,,
1774057846354,38.846,,
1774057846454,38.846,,
1774057846554,38.846,,
1774057846654,38.846,,
1774057846754,38.846,,
1774057846854,38.846,,
1774057846954,38.846,,
1774057847054,38.846,,
1774057847154,38.846,,
1774057847254,39.769,,
1774057847354,38.846,,
1774057847454,38.846,,
1774057847554,38.846,,
1774057847654,38.846,,
1774057847754,38.846,,
1774057847854,38.846,,
1774057847954,38.846,,
1774057848054,38.846,,
1774057848154,38.846,,
1774057848254,38.846,,
1774057848354,38.846,,
1774057848454,38.846,,
1774057848554,38.846,,
1774057848654,38.846,,
1774057848754,38.846,,
1774057848854,38.846,,
1774057848954,38.846,,
1774057849054,38.846,,
1774057849154,38.846,,
1774057849254,39.769,,
1774057849354,38.846,,
1774057849454,38.846,,
1774057849554,38.846,,
1774057849654,38.846,,
1774057849754,38.846,,
1774057849854,38.846,,
1774057849954,38.846,,
1774057850054,38.846,,
1774057850154,38.846,,
1774057850254,38.846,,
1774057850354,38.846,,
1774057850454,38.846,,
1774057850554,38.846,,
1774057850654,38.846,,
1774057850754,38.846,,
1774057850854,38.846,,
1774057850954,38.846,,
1774057851054,38.846,,
1774057851154,38.846,,
1774057851254,38.846,,
1774057851354,38.846,,
1774057851454,38.846,,
1774057851554,38.846,,
1774057851654,38.846,,
1774057851754,38.846,,
1774057851854,38.846,,
1774057851954,38.846,,
1774057852054,39.769,,
1774057852154,38.846,,
1774057852254,38.846,,
1774057852354,38.846,,
1774057852454,38.846,,
1774057852554,38.846,,
1774057852654,38.846,,
1774057852754,38.846,,
1774057852854,38.846,,
1774057852954,38.846,,
