timestamp_ms,temp_celsius,clock_hz
1776266766266,39.769,
1776266766366,39.769,
1776266766466,39.769,
1776266766566,39.769,
1776266766666,39.769,
1776266766766,39.769,
1776266766866,39.769,
1776266766966,39.769,
1776266767066,39.769,
1776266767166,39.769,
1776266767266,39.769,
1776266767366,39.769,
1776266767466,39.769,
1776266767566,39.769,
1776266767666,39.769,
1776266767766,39.769,
1776266767866,39.769,
1776266767966,39.769,
1776266768066,39.769,
1776266768166,39.769,
1776266768266,39.769,
1776266768366,39.769,
1776266768466,39.769,
1776266768566,39.769,
1776266768666,39.769,
1776266768766,39.769,
1776266768866,39.769,
1776266768966,39.769,
1776266769066,39.769,
1776266769166,39.769,
1776266769266,39.769,
1776266769366,39.769,
1776266769466,39.769,
1776266769566,39.769,
1776266769666,39.769,
1776266769766,39.769,
1776266769866,39.769,
1776266769966,39.769,
1776266770066,39.769,
1776266770166,39.769,
1776266770266,39.769,
1776266770366,39.769,
1776266770466,39.769,
1776266770566,39.769,
1776266770666,39.769,
1776266770766,39.769,
1776266770866,39.769,
1776266770966,39.769,
1776266771066,39.769,
1776266771166,39.769,
1776266771266,39.769,
1776266771366,40.692,
1776266771466,40.692,
1776266771566,40.692,
1776266771666,40.692,
1776266771766,40.692,
1776266771866,40.692,
1776266771966,40.692,
1776266772066,40.692,
1776266772166,40.692,
1776266772266,40.692,
1776266772366,40.692,
1776266772466,40.692,
1776266772566,40.692,
1776266772666,40.692,
1776266772766,40.692,
1776266772866,40.692,
1776266772966,40.692,
1776266773066,40.692,
1776266773166,40.692,
1776266773266,40.692,
1776266773366,40.692,
1776266773466,40.692,
1776266773566,40.692,
1776266773666,40.692,
1776266773766,40.692,
1776266773866,40.692,
1776266773966,40.692,
1776266774066,40.692,
1776266774166,40.692,
1776266774266,40.692,
1776266774366,40.692,
1776266774466,40.692,
1776266774566,40.692,
1776266774666,40.692,
1776266774766,40.692,
1776266774866,40.692,
1776266774966,40.692,
1776266775066,40.692,
1776266775166,40.692,
1776266775266,40.692,
1776266775366,40.692,
1776266775466,40.692,
1776266775566,40.692,
1776266775666,40.692,
1776266775766,40.692,
1776266775866,40.692,
1776266775966,42.538,
1776266776066,43.461,
1776266776166,43.461,
1776266776266,44.384,
1776266776366,44.384,
1776266776466,44.384,
1776266776566,44.384,
1776266776666,45.307,
1776266776766,45.307,
1776266776866,45.307,
1776266776966,45.307,
1776266777066,45.307,
1776266777166,45.307,
1776266777266,45.307,
1776266777366,45.307,
1776266777466,45.307,
1776266777566,46.230,
1776266777666,46.230,
1776266777766,46.230,
1776266777866,46.230,
1776266777966,46.230,
1776266778066,46.230,
1776266778166,46.230,
1776266778266,46.230,
1776266778366,46.230,
1776266778466,46.230,
1776266778566,46.230,
1776266778666,46.230,
1776266778766,46.230,
1776266778866,46.230,
1776266778966,46.230,
1776266779066,46.230,
1776266779166,46.230,
1776266779266,46.230,
1776266779366,46.230,
1776266779466,46.230,
1776266779566,46.230,
1776266779666,46.230,
1776266779766,46.230,
1776266779866,46.230,
1776266779966,47.153,
1776266780066,47.153,
1776266780166,47.153,
1776266780266,47.153,
1776266780366,47.153,
1776266780466,47.153,
1776266780566,47.153,
1776266780666,47.153,
1776266780766,47.153,
1776266780866,47.153,
1776266780966,46.230,
1776266781066,45.307,
1776266781166,45.307,
1776266781266,45.307,
1776266781366,46.230,
1776266781466,46.230,
1776266781566,47.153,
1776266781666,47.153,
1776266781766,47.153,
1776266781866,47.153,
1776266781966,47.153,
1776266782066,47.153,
1776266782166,47.153,
1776266782266,47.153,
1776266782366,47.153,
1776266782466,47.153,
1776266782566,47.153,
1776266782666,47.153,
1776266782766,47.153,
1776266782866,46.230,
1776266782966,45.307,
1776266783066,45.307,
1776266783166,45.307,
1776266783266,45.307,
1776266783366,47.153,
1776266783466,47.153,
1776266783566,47.153,
1776266783666,47.153,
1776266783766,47.153,
1776266783866,48.076,
1776266783966,47.153,
1776266784066,47.153,
1776266784166,48.076,
1776266784266,47.153,
1776266784366,48.076,
1776266784466,48.076,
1776266784566,48.076,
1776266784666,48.076,
1776266784766,46.230,
1776266784866,45.307,
1776266784966,46.230,
1776266785066,45.307,
1776266785166,45.307,
1776266785266,45.307,
1776266785366,47.153,
1776266785466,47.153,
1776266785566,47.153,
1776266785666,48.076,
1776266785766,48.076,
1776266785866,48.076,
1776266785966,48.076,
1776266786066,48.076,
1776266786166,48.076,
1776266786266,48.076,
1776266786366,48.076,
1776266786466,48.076,
1776266786566,48.076,
1776266786666,48.076,
1776266786766,47.153,
1776266786866,46.230,
1776266786966,46.230,
1776266787066,45.307,
1776266787166,46.230,
1776266787266,46.230,
1776266787366,47.153,
1776266787466,47.153,
1776266787566,48.076,
1776266787666,48.076,
1776266787766,48.076,
1776266787866,48.076,
1776266787966,48.076,
1776266788066,48.076,
1776266788166,48.076,
1776266788266,48.076,
1776266788366,48.076,
1776266788466,48.076,
1776266788566,48.076,
1776266788666,48.076,
1776266788766,47.153,
1776266788866,46.230,
1776266788966,46.230,
1776266789066,46.230,
1776266789166,46.230,
1776266789266,46.230,
1776266789366,47.153,
1776266789466,48.076,
