timestamp_ms,temp_celsius,clock_hz
1776226307652,39.769,
1776226307752,39.769,
1776226307852,39.769,
1776226307952,39.769,
1776226308052,39.769,
1776226308152,39.769,
1776226308252,39.769,
1776226308352,39.769,
1776226308452,39.769,
1776226308552,39.769,
1776226308652,39.769,
1776226308752,39.769,
1776226308852,39.769,
1776226308952,39.769,
1776226309052,39.769,
1776226309152,39.769,
1776226309252,39.769,
1776226309352,39.769,
1776226309452,39.769,
1776226309552,39.769,
1776226309652,39.769,
1776226309752,39.769,
1776226309852,39.769,
1776226309952,39.769,
1776226310052,39.769,
1776226310152,39.769,
1776226310252,39.769,
1776226310352,39.769,
1776226310452,39.769,
1776226310552,39.769,
1776226310652,38.846,
1776226310752,39.769,
1776226310852,39.769,
1776226310952,39.769,
1776226311052,39.769,
1776226311152,38.846,
1776226311252,39.769,
1776226311352,39.769,
1776226311452,39.769,
1776226311552,39.769,
1776226311652,39.769,
1776226311752,39.769,
1776226311852,39.769,
1776226311952,39.769,
1776226312052,39.769,
1776226312152,39.769,
1776226312252,39.769,
1776226312352,39.769,
1776226312452,39.769,
1776226312552,39.769,
1776226312652,39.769,
1776226312753,39.769,
1776226312852,40.692,
1776226312953,40.692,
1776226313053,40.692,
1776226313153,40.692,
1776226313253,40.692,
1776226313353,40.692,
1776226313453,40.692,
1776226313553,40.692,
1776226313653,40.692,
1776226313752,40.692,
1776226313852,40.692,
1776226313952,40.692,
1776226314052,40.692,
1776226314152,40.692,
1776226314253,41.615,
1776226314353,40.692,
1776226314453,40.692,
1776226314553,40.692,
1776226314652,40.692,
1776226314752,40.692,
1776226314852,40.692,
1776226314953,40.692,
1776226315052,40.692,
1776226315152,40.692,
1776226315253,40.692,
1776226315353,41.615,
1776226315453,41.615,
1776226315553,41.615,
1776226315653,41.615,
1776226315753,41.615,
1776226315852,41.615,
1776226315952,43.461,
1776226316052,44.384,
1776226316152,45.307,
1776226316252,45.307,
1776226316352,45.307,
1776226316452,46.230,
1776226316552,46.230,
1776226316652,46.230,
1776226316752,47.153,
1776226316852,47.153,
1776226316952,47.153,
1776226317052,48.076,
1776226317152,48.076,
1776226317252,48.076,
1776226317352,48.076,
1776226317452,49.000,
1776226317552,49.000,
1776226317652,49.000,
1776226317752,49.000,
1776226317852,49.000,
1776226317953,49.000,
1776226318053,47.153,
1776226318153,46.230,
1776226318252,45.307,
1776226318352,45.307,
1776226318452,44.384,
1776226318552,44.384,
1776226318652,43.461,
1776226318752,43.461,
1776226318852,43.461,
1776226318952,43.461,
1776226319052,42.538,
1776226319152,42.538,
1776226319252,42.538,
1776226319352,42.538,
1776226319452,42.538,
1776226319552,42.538,
1776226319652,42.538,
1776226319752,42.538,
1776226319852,42.538,
1776226319952,41.615,
1776226320052,41.615,
1776226320152,42.538,
1776226320252,41.615,
1776226320352,41.615,
1776226320452,41.615,
1776226320552,41.615,
1776226320652,41.615,
1776226320752,41.615,
1776226320852,41.615,
1776226320952,41.615,
1776226321052,41.615,
1776226321152,41.615,
1776226321252,41.615,
1776226321352,41.615,
1776226321452,41.615,
1776226321552,41.615,
1776226321652,41.615,
1776226321752,41.615,
1776226321852,41.615,
1776226321952,40.692,
1776226322052,41.615,
1776226322152,40.692,
1776226322252,41.615,
1776226322352,40.692,
1776226322452,40.692,
1776226322552,40.692,
1776226322652,40.692,
1776226322753,40.692,
1776226322852,42.538,
1776226322952,43.461,
1776226323052,45.307,
1776226323152,45.307,
1776226323252,46.230,
1776226323352,47.153,
1776226323452,47.153,
1776226323552,48.076,
1776226323652,47.153,
1776226323752,48.076,
1776226323852,48.076,
1776226323952,48.076,
1776226324052,49.000,
1776226324152,49.000,
1776226324252,49.000,
1776226324352,49.000,
1776226324452,49.000,
1776226324552,49.000,
1776226324652,49.923,
1776226324752,49.923,
1776226324852,49.923,
1776226324952,49.923,
1776226325052,49.923,
1776226325152,49.923,
1776226325252,49.923,
1776226325352,50.846,
1776226325452,50.846,
1776226325552,50.846,
1776226325652,50.846,
1776226325752,50.846,
1776226325852,50.846,
1776226325952,50.846,
1776226326052,50.846,
1776226326152,50.846,
1776226326252,51.769,
1776226326352,51.769,
1776226326452,51.769,
1776226326552,51.769,
1776226326652,51.769,
1776226326753,51.769,
1776226326852,51.769,
1776226326952,51.769,
1776226327052,51.769,
1776226327152,51.769,
1776226327252,51.769,
1776226327352,51.769,
1776226327452,52.692,
1776226327552,52.692,
1776226327652,51.769,
1776226327752,52.692,
1776226327853,52.692,
1776226327952,50.846,
1776226328052,49.923,
1776226328152,49.000,
1776226328252,48.076,
1776226328352,48.076,
1776226328452,47.153,
1776226328552,47.153,
1776226328652,47.153,
1776226328752,46.230,
1776226328852,46.230,
1776226328952,46.230,
1776226329052,46.230,
1776226329152,45.307,
1776226329252,45.307,
1776226329352,45.307,
1776226329452,45.307,
1776226329552,45.307,
1776226329652,45.307,
1776226329752,45.307,
1776226329852,44.384,
1776226329952,44.384,
1776226330052,44.384,
1776226330152,44.384,
1776226330252,44.384,
1776226330352,44.384,
1776226330452,44.384,
1776226330552,44.384,
1776226330652,44.384,
1776226330752,44.384,
1776226330852,43.461,
1776226330952,44.384,
1776226331052,43.461,
1776226331152,43.461,
1776226331252,44.384,
1776226331352,43.461,
1776226331452,43.461,
1776226331552,43.461,
1776226331652,43.461,
1776226331752,43.461,
1776226331852,43.461,
1776226331952,43.461,
1776226332053,43.461,
1776226332152,43.461,
1776226332252,43.461,
1776226332352,43.461,
1776226332452,43.461,
1776226332552,43.461,
1776226332653,43.461,
