timestamp_ms,temp_celsius,clock_hz,req_clock_hz
1774489900597,38.846,1800000,1800000
1774489900697,37.923,1800000,1800000
1774489900797,37.923,1800000,1800000
1774489900897,37.923,1800000,1800000
1774489900997,37.923,1800000,1800000
1774489901097,37.923,1800000,1800000
1774489901197,37.923,1800000,1800000
1774489901297,37.923,1800000,1800000
1774489901397,37.923,1800000,1800000
1774489901497,37.923,1800000,1800000
1774489901597,37.923,1800000,1800000
1774489901697,37.923,1800000,1800000
1774489901797,37.923,1800000,1800000
1774489901897,37.923,1800000,1800000
1774489901997,37.923,1800000,1800000
1774489902097,37.923,1800000,1800000
1774489902197,37.923,1800000,1800000
1774489902297,37.000,1800000,1800000
1774489902397,37.923,1800000,1800000
1774489902497,37.923,1800000,1800000
1774489902597,37.923,1800000,1800000
1774489902697,37.923,1800000,1800000
1774489902797,37.923,1800000,1800000
1774489902897,37.923,1800000,1800000
1774489902997,37.923,1800000,1800000
1774489903097,37.923,1800000,1800000
1774489903197,37.923,1800000,1800000
1774489903297,37.000,1800000,1800000
1774489903397,37.923,1800000,1800000
1774489903497,37.923,1800000,1800000
1774489903597,37.923,1800000,1800000
1774489903697,37.923,1800000,1800000
1774489903797,37.923,1800000,1800000
1774489903897,37.923,1800000,1800000
1774489903997,37.923,1800000,1800000
1774489904097,37.923,1800000,1800000
1774489904197,37.923,1800000,1800000
1774489904297,37.923,1800000,1800000
1774489904397,37.923,1800000,1800000
1774489904497,37.923,1800000,1800000
1774489904597,37.000,1800000,1800000
1774489904697,37.923,1800000,1800000
1774489904797,37.923,1800000,1800000
1774489904897,37.923,1800000,1800000
1774489904997,37.923,1800000,1800000
1774489905097,37.000,1800000,1800000
1774489905197,37.923,1800000,1800000
1774489905297,37.923,1800000,1800000
1774489905397,37.923,1800000,1800000
1774489905497,37.923,1800000,1800000
1774489905597,39.769,1800000,1800000
1774489905697,44.384,1800000,1800000
1774489905797,46.230,1800000,1800000
1774489905897,48.076,1800000,1800000
1774489905997,49.000,1800000,1800000
1774489906097,49.923,1800000,1800000
1774489906197,49.923,1800000,1800000
1774489906297,50.846,1800000,1800000
1774489906397,51.769,1800000,1800000
1774489906497,52.692,1800000,1800000
1774489906597,51.769,1800000,1800000
1774489906697,52.692,1800000,1800000
1774489906797,52.692,1800000,1800000
1774489906897,52.692,1800000,1800000
1774489906997,53.615,1800000,1800000
1774489907097,54.538,1800000,1800000
1774489907197,53.615,1800000,1800000
1774489907297,54.538,1800000,1800000
