timestamp_ms,temp_celsius,clock_hz
1776308368771,39.769,
1776308368871,39.769,
1776308368971,39.769,
1776308369071,39.769,
1776308369171,39.769,
1776308369271,39.769,
1776308369371,39.769,
1776308369471,39.769,
1776308369571,39.769,
1776308369671,39.769,
1776308369771,39.769,
1776308369871,39.769,
1776308369971,39.769,
1776308370071,39.769,
1776308370171,39.769,
1776308370271,39.769,
1776308370371,39.769,
1776308370471,39.769,
1776308370571,39.769,
1776308370671,39.769,
1776308370771,39.769,
1776308370871,39.769,
1776308370971,38.846,
1776308371071,39.769,
1776308371171,39.769,
1776308371271,39.769,
1776308371371,39.769,
1776308371471,39.769,
1776308371571,39.769,
1776308371671,39.769,
1776308371771,39.769,
1776308371871,39.769,
1776308371971,39.769,
1776308372071,39.769,
1776308372171,39.769,
1776308372271,39.769,
1776308372371,39.769,
1776308372471,39.769,
1776308372571,39.769,
1776308372671,39.769,
1776308372771,38.846,
1776308372871,39.769,
1776308372971,38.846,
1776308373071,39.769,
1776308373171,39.769,
1776308373271,39.769,
1776308373371,39.769,
1776308373471,39.769,
1776308373571,39.769,
1776308373671,39.769,
1776308373771,39.769,
1776308373871,39.769,
1776308373971,39.769,
1776308374071,40.692,
1776308374171,40.692,
1776308374271,40.692,
1776308374371,40.692,
1776308374471,40.692,
1776308374571,40.692,
1776308374671,40.692,
1776308374771,40.692,
1776308374871,40.692,
1776308374971,39.769,
1776308375071,40.692,
1776308375171,39.769,
1776308375271,39.769,
1776308375371,39.769,
1776308375471,40.692,
1776308375571,40.692,
1776308375671,40.692,
1776308375771,40.692,
1776308375871,40.692,
1776308375971,40.692,
1776308376071,39.769,
1776308376171,40.692,
1776308376271,40.692,
1776308376371,40.692,
1776308376471,40.692,
1776308376571,40.692,
1776308376671,39.769,
1776308376771,40.692,
1776308376871,40.692,
1776308376971,40.692,
1776308377071,40.692,
1776308377171,40.692,
1776308377271,40.692,
1776308377371,40.692,
1776308377471,40.692,
1776308377571,40.692,
1776308377671,40.692,
1776308377771,40.692,
1776308377871,40.692,
1776308377971,40.692,
1776308378071,40.692,
1776308378171,40.692,
1776308378271,40.692,
1776308378371,40.692,
1776308378471,40.692,
1776308378571,40.692,
1776308378671,40.692,
1776308378771,40.692,
1776308378871,40.692,
1776308378971,40.692,
1776308379071,40.692,
1776308379171,40.692,
1776308379271,40.692,
1776308379371,40.692,
1776308379471,40.692,
1776308379571,40.692,
1776308379671,40.692,
1776308379771,40.692,
1776308379871,40.692,
1776308379971,40.692,
1776308380071,40.692,
1776308380171,40.692,
1776308380271,40.692,
1776308380371,40.692,
1776308380471,40.692,
1776308380571,40.692,
1776308380671,40.692,
1776308380771,40.692,
1776308380871,40.692,
1776308380971,40.692,
1776308381071,40.692,
1776308381171,40.692,
1776308381271,40.692,
1776308381371,40.692,
1776308381471,40.692,
1776308381571,40.692,
1776308381671,40.692,
1776308381771,40.692,
1776308381871,40.692,
1776308381971,40.692,
1776308382071,40.692,
1776308382171,40.692,
1776308382271,40.692,
1776308382371,40.692,
1776308382471,40.692,
1776308382571,40.692,
1776308382671,40.692,
1776308382771,40.692,
1776308382871,40.692,
1776308382971,40.692,
1776308383071,40.692,
1776308383171,40.692,
1776308383271,40.692,
1776308383371,40.692,
1776308383471,40.692,
1776308383571,40.692,
1776308383671,40.692,
1776308383771,40.692,
1776308383871,40.692,
1776308383971,40.692,
1776308384071,40.692,
1776308384171,40.692,
1776308384271,40.692,
1776308384371,40.692,
