timestamp_ms,temp_celsius,clock_hz,req_clock_hz
1774641746873,36.076,1800000,1800000
1774641746973,34.230,1800000,1800000
1774641747073,34.230,1800000,1800000
1774641747173,34.230,1800000,1800000
1774641747273,34.230,1800000,1800000
1774641747373,34.230,1800000,1800000
1774641747473,34.230,1800000,1800000
1774641747573,34.230,1800000,1800000
1774641747673,34.230,1800000,1800000
1774641747773,34.230,1800000,1800000
1774641747873,34.230,1800000,1800000
1774641747973,34.230,1800000,1800000
1774641748073,34.230,1800000,1800000
1774641748173,34.230,1800000,1800000
1774641748273,34.230,1800000,1800000
1774641748373,34.230,1800000,1800000
1774641748473,34.230,1800000,1800000
1774641748573,34.230,1800000,1800000
1774641748673,34.230,1800000,1800000
1774641748773,34.230,1800000,1800000
1774641748873,34.230,1800000,1800000
1774641748973,34.230,1800000,1800000
1774641749073,34.230,1800000,1800000
1774641749173,34.230,1800000,1800000
1774641749273,34.230,1800000,1800000
1774641749373,34.230,1800000,1800000
1774641749473,34.230,1800000,1800000
1774641749573,34.230,1800000,1800000
1774641749673,34.230,1800000,1800000
1774641749773,34.230,1800000,1800000
1774641749873,34.230,1800000,1800000
1774641749973,34.230,1800000,1800000
1774641750073,34.230,1800000,1800000
1774641750173,34.230,1800000,1800000
1774641750273,34.230,1800000,1800000
1774641750373,34.230,1800000,1800000
1774641750473,34.230,1800000,1800000
1774641750573,34.230,1800000,1800000
1774641750673,34.230,1800000,1800000
1774641750773,34.230,1800000,1800000
1774641750873,34.230,1800000,1800000
1774641750973,34.230,1800000,1800000
1774641751073,34.230,1800000,1800000
1774641751173,34.230,1800000,1800000
1774641751273,34.230,1800000,1800000
1774641751373,34.230,1800000,1800000
1774641751473,34.230,1800000,1800000
1774641751573,34.230,1800000,1800000
1774641751673,34.230,1800000,1800000
1774641751773,34.230,1800000,1800000
1774641751873,35.153,1800000,1800000
1774641751973,38.846,1800000,1800000
1774641752073,38.846,1800000,1800000
1774641752173,40.692,1800000,1800000
1774641752273,40.692,1800000,1800000
1774641752373,41.615,1800000,1800000
1774641752473,41.615,1800000,1800000
1774641752573,42.538,1800000,1800000
1774641752673,41.615,1800000,1800000
1774641752773,42.538,1800000,1800000
1774641752873,41.615,1800000,1800000
1774641752973,42.538,1800000,1800000
1774641753073,42.538,1800000,1800000
1774641753173,43.461,1800000,1800000
1774641753273,43.461,1800000,1800000
1774641753373,43.461,1800000,1800000
1774641753473,43.461,1800000,1800000
1774641753573,43.461,1800000,1800000
1774641753673,43.461,1800000,1800000
1774641753773,43.461,1800000,1800000
1774641753873,43.461,1800000,1800000
1774641753973,43.461,1800000,1800000
1774641754073,44.384,1800000,1800000
1774641754173,43.461,1800000,1800000
1774641754273,43.461,1800000,1800000
1774641754373,44.384,1800000,1800000
1774641754473,44.384,1800000,1800000
1774641754573,43.461,1800000,1800000
1774641754673,44.384,1800000,1800000
1774641754773,45.307,1800000,1800000
1774641754873,45.307,1800000,1800000
1774641754973,44.384,1800000,1800000
1774641755073,44.384,1800000,1800000
1774641755173,44.384,1800000,1800000
1774641755273,45.307,1800000,1800000
1774641755373,44.384,1800000,1800000
1774641755473,44.384,1800000,1800000
1774641755573,45.307,1800000,1800000
1774641755673,45.307,1800000,1800000
1774641755773,45.307,1800000,1800000
1774641755873,45.307,1800000,1800000
1774641755973,45.307,1800000,1800000
1774641756073,45.307,1800000,1800000
1774641756173,45.307,1800000,1800000
1774641756273,45.307,1800000,1800000
1774641756373,45.307,1800000,1800000
1774641756473,45.307,1800000,1800000
1774641756573,45.307,1800000,1800000
1774641756673,45.307,1800000,1800000
1774641756773,45.307,1800000,1800000
1774641756873,45.307,1800000,1800000
1774641756973,45.307,1800000,1800000
1774641757073,46.230,1800000,1800000
1774641757173,46.230,1800000,1800000
1774641757273,46.230,1800000,1800000
1774641757373,45.307,1800000,1800000
1774641757473,46.230,1800000,1800000
1774641757573,46.230,1800000,1800000
1774641757673,45.307,1800000,1800000
1774641757773,46.230,1800000,1800000
1774641757873,46.230,1800000,1800000
1774641757973,47.153,1800000,1800000
1774641758073,47.153,1800000,1800000
1774641758173,46.230,1800000,1800000
1774641758273,46.230,1800000,1800000
1774641758373,46.230,1800000,1800000
1774641758473,46.230,1800000,1800000
1774641758573,46.230,1800000,1800000
1774641758673,46.230,1800000,1800000
1774641758773,47.153,1800000,1800000
1774641758873,47.153,1800000,1800000
1774641758973,46.230,1800000,1800000
1774641759073,47.153,1800000,1800000
1774641759173,46.230,1800000,1800000
1774641759273,47.153,1800000,1800000
1774641759373,46.230,1800000,1800000
1774641759473,47.153,1800000,1800000
1774641759573,47.153,1800000,1800000
1774641759673,47.153,1800000,1800000
1774641759773,47.153,1800000,1800000
1774641759873,47.153,1800000,1800000
1774641759973,47.153,1800000,1800000
1774641760073,47.153,1800000,1800000
1774641760173,47.153,1800000,1800000
1774641760273,47.153,1800000,1800000
1774641760373,47.153,1800000,1800000
1774641760473,47.153,1800000,1800000
1774641760573,47.153,1800000,1800000
1774641760673,47.153,1800000,1800000
1774641760773,47.153,1800000,1800000
1774641760873,47.153,1800000,1800000
1774641760973,47.153,1800000,1800000
1774641761073,47.153,1800000,1800000
1774641761173,48.076,1800000,1800000
1774641761273,47.153,1800000,1800000
1774641761373,47.153,1800000,1800000
1774641761473,47.153,1800000,1800000
1774641761573,47.153,1800000,1800000
1774641761673,47.153,1800000,1800000
1774641761773,47.153,1800000,1800000
1774641761873,48.076,1800000,1800000
1774641761973,48.076,1800000,1800000
1774641762073,48.076,1800000,1800000
1774641762173,48.076,1800000,1800000
1774641762273,48.076,1800000,1800000
1774641762373,47.153,1800000,1800000
1774641762473,47.153,1800000,1800000
1774641762573,47.153,1800000,1800000
1774641762673,48.076,1800000,1800000
1774641762773,48.076,1800000,1800000
1774641762873,48.076,1800000,1800000
1774641762973,48.076,1800000,1800000
1774641763073,48.076,1800000,1800000
1774641763173,48.076,1800000,1800000
1774641763273,48.076,1800000,1800000
1774641763373,48.076,1800000,1800000
1774641763473,48.076,1800000,1800000
1774641763573,48.076,1800000,1800000
1774641763673,48.076,1800000,1800000
1774641763773,48.076,1800000,1800000
1774641763873,49.000,1800000,1800000
1774641763973,48.076,1800000,1800000
1774641764073,48.076,1800000,1800000
1774641764173,48.076,1800000,1800000
1774641764273,48.076,1800000,1800000
1774641764373,49.000,1800000,1800000
1774641764473,48.076,1800000,1800000
1774641764573,48.076,1800000,1800000
1774641764673,49.000,1800000,1800000
1774641764773,48.076,1800000,1800000
1774641764873,48.076,1800000,1800000
1774641764973,48.076,1800000,1800000
1774641765073,49.000,1800000,1800000
1774641765173,49.000,1800000,1800000
1774641765273,49.000,1800000,1800000
1774641765373,48.076,1800000,1800000
1774641765473,49.000,1800000,1800000
1774641765573,48.076,1800000,1800000
1774641765673,48.076,1800000,1800000
1774641765773,48.076,1800000,1800000
1774641765873,49.000,1800000,1800000
1774641765973,49.000,1800000,1800000
1774641766073,49.000,1800000,1800000
1774641766173,49.000,1800000,1800000
1774641766273,49.000,1800000,1800000
1774641766373,48.076,1800000,1800000
1774641766473,48.076,1800000,1800000
1774641766573,48.076,1800000,1800000
1774641766673,49.000,1800000,1800000
1774641766773,49.000,1800000,1800000
1774641766873,49.000,1800000,1800000
1774641766973,49.000,1800000,1800000
1774641767073,49.000,1800000,1800000
1774641767173,49.000,1800000,1800000
1774641767273,49.000,1800000,1800000
1774641767373,49.000,1800000,1800000
1774641767473,49.000,1800000,1800000
1774641767573,49.000,1800000,1800000
1774641767673,49.000,1800000,1800000
1774641767773,49.000,1800000,1800000
1774641767873,49.000,1800000,1800000
1774641767973,49.000,1800000,1800000
1774641768073,49.000,1800000,1800000
1774641768173,49.000,1800000,1800000
1774641768273,49.000,1800000,1800000
1774641768373,49.000,1800000,1800000
1774641768473,49.000,1800000,1800000
1774641768573,49.000,1800000,1800000
1774641768673,49.000,1800000,1800000
1774641768773,49.000,1800000,1800000
1774641768873,49.000,1800000,1800000
1774641768973,49.000,1800000,1800000
1774641769073,49.923,1800000,1800000
1774641769173,49.923,1800000,1800000
1774641769273,49.000,1800000,1800000
1774641769373,49.000,1800000,1800000
1774641769473,49.000,1800000,1800000
1774641769573,49.000,1800000,1800000
1774641769673,49.000,1800000,1800000
1774641769773,49.000,1800000,1800000
1774641769873,49.923,1800000,1800000
1774641769973,49.923,1800000,1800000
1774641770073,49.000,1800000,1800000
1774641770173,49.923,1800000,1800000
1774641770273,49.000,1800000,1800000
1774641770373,49.000,1800000,1800000
1774641770473,49.000,1800000,1800000
1774641770573,49.923,1800000,1800000
1774641770673,49.923,1800000,1800000
1774641770773,49.923,1800000,1800000
1774641770873,49.923,1800000,1800000
1774641770973,49.923,1800000,1800000
