timestamp_ms,temp_celsius,clock_hz,req_clock_hz
1773877877020,39.769,1416000,1416000
1773877877121,39.769,600000,600000
1773877877221,39.769,600000,600000
1773877877321,39.769,408000,408000
1773877877421,39.769,408000,408000
1773877877520,39.769,408000,408000
1773877877621,39.769,408000,408000
1773877877720,39.769,408000,408000
1773877877821,39.769,408000,408000
1773877877921,38.846,408000,408000
1773877878021,39.769,408000,408000
1773877878121,38.846,408000,408000
1773877878221,39.769,408000,408000
1773877878321,39.769,408000,408000
1773877878421,38.846,408000,408000
1773877878521,38.846,408000,408000
1773877878621,39.769,408000,408000
1773877878721,39.769,408000,408000
1773877878821,39.769,408000,408000
1773877878921,39.769,408000,408000
1773877879021,38.846,408000,408000
1773877879121,38.846,408000,408000
1773877879221,39.769,408000,408000
1773877879321,39.769,408000,408000
1773877879421,39.769,408000,408000
1773877879521,39.769,408000,408000
1773877879621,39.769,408000,408000
1773877879721,39.769,408000,408000
1773877879821,39.769,408000,408000
1773877879921,39.769,408000,408000
1773877880021,38.846,408000,408000
1773877880121,39.769,408000,408000
1773877880221,38.846,408000,408000
1773877880321,38.846,408000,408000
1773877880421,38.846,408000,408000
1773877880521,39.769,408000,408000
1773877880621,38.846,408000,408000
1773877880721,38.846,408000,408000
1773877880821,38.846,408000,408000
1773877880921,39.769,408000,408000
1773877881021,38.846,408000,408000
1773877881121,39.769,408000,408000
1773877881221,38.846,408000,408000
1773877881321,39.769,408000,408000
1773877881421,38.846,408000,408000
1773877881521,39.769,408000,408000
1773877881621,38.846,408000,408000
1773877881721,38.846,408000,408000
1773877881821,38.846,408000,408000
1773877881920,39.769,600000,600000
1773877882020,41.615,1800000,1800000
1773877882120,45.307,2304000,2304000
1773877882220,48.076,2304000,2304000
1773877882320,49.000,2304000,2304000
1773877882420,49.923,2304000,2304000
1773877882520,50.846,2304000,2304000
1773877882620,51.769,2304000,2304000
1773877882720,51.769,2304000,2304000
1773877882820,52.692,2304000,2304000
1773877882920,52.692,2304000,2304000
1773877883020,52.692,2304000,2304000
1773877883120,52.692,2304000,2304000
1773877883220,53.615,2304000,2304000
1773877883320,53.615,2304000,2304000
1773877883420,53.615,2304000,2304000
1773877883520,53.615,2304000,2304000
1773877883620,54.538,2304000,2304000
1773877883720,54.538,2304000,2304000
1773877883820,54.538,2304000,2304000
1773877883920,54.538,2304000,2304000
1773877884020,54.538,2304000,2304000
1773877884120,55.461,2304000,2304000
1773877884220,55.461,2304000,2304000
1773877884320,55.461,2304000,2304000
1773877884420,55.461,2304000,2304000
1773877884520,55.461,2304000,2304000
1773877884620,55.461,2304000,2304000
1773877884720,56.384,2304000,2304000
1773877884820,55.461,2304000,2304000
