timestamp_ms,temp_celsius,clock_hz,req_clock_hz
1773961389796,44.384,2304000,2304000
1773961389896,42.538,2304000,2304000
1773961389996,42.538,2304000,2304000
1773961390096,42.538,2304000,2304000
1773961390196,42.538,2304000,2304000
1773961390296,42.538,2304000,2304000
1773961390396,41.615,2304000,2304000
1773961390496,41.615,2304000,2304000
1773961390596,41.615,2304000,2304000
1773961390696,41.615,2304000,2304000
1773961390796,41.615,2304000,2304000
1773961390896,41.615,2304000,2304000
1773961390996,41.615,2304000,2304000
1773961391096,42.538,2304000,2304000
1773961391196,41.615,2304000,2304000
1773961391296,41.615,2304000,2304000
1773961391396,42.538,2304000,2304000
1773961391496,41.615,2304000,2304000
1773961391596,41.615,2304000,2304000
1773961391696,41.615,2304000,2304000
1773961391796,41.615,2304000,2304000
1773961391896,41.615,2304000,2304000
1773961391996,41.615,2304000,2304000
1773961392096,41.615,2304000,2304000
1773961392196,41.615,2304000,2304000
1773961392296,41.615,2304000,2304000
1773961392396,41.615,2304000,2304000
1773961392496,41.615,2304000,2304000
1773961392596,41.615,2304000,2304000
1773961392696,41.615,2304000,2304000
1773961392796,41.615,2304000,2304000
1773961392896,41.615,2304000,2304000
1773961392996,41.615,2304000,2304000
1773961393096,42.538,2304000,2304000
1773961393196,41.615,2304000,2304000
1773961393296,41.615,2304000,2304000
1773961393396,41.615,2304000,2304000
1773961393496,41.615,2304000,2304000
1773961393596,41.615,2304000,2304000
1773961393696,41.615,2304000,2304000
1773961393796,41.615,2304000,2304000
1773961393896,41.615,2304000,2304000
1773961393996,41.615,2304000,2304000
1773961394096,41.615,2304000,2304000
1773961394196,41.615,2304000,2304000
1773961394296,41.615,2304000,2304000
1773961394396,41.615,2304000,2304000
1773961394496,41.615,2304000,2304000
1773961394596,41.615,2304000,2304000
1773961394696,41.615,2304000,2304000
1773961394796,46.230,2304000,2304000
1773961394896,49.923,2304000,2304000
1773961394996,51.769,2304000,2304000
1773961395096,52.692,2304000,2304000
1773961395196,53.615,2304000,2304000
1773961395296,54.538,2304000,2304000
1773961395396,55.461,2304000,2304000
1773961395496,55.461,2304000,2304000
1773961395596,56.384,2304000,2304000
1773961395696,55.461,2304000,2304000
1773961395796,56.384,2304000,2304000
1773961395896,56.384,2304000,2304000
1773961395996,56.384,2304000,2304000
1773961396096,57.307,2304000,2304000
1773961396196,57.307,2304000,2304000
1773961396296,58.230,2304000,2304000
1773961396396,58.230,2304000,2304000
1773961396496,58.230,2304000,2304000
1773961396596,58.230,2304000,2304000
1773961396696,59.153,2304000,2304000
1773961396796,59.153,2304000,2304000
1773961396896,60.076,2304000,2304000
1773961396996,60.076,2304000,2304000
1773961397096,60.076,2304000,2304000
1773961397196,60.076,2304000,2304000
1773961397296,60.076,2304000,2304000
1773961397396,60.076,2304000,2304000
1773961397496,61.000,2304000,2304000
1773961397596,60.076,2304000,2304000
1773961397696,61.000,2304000,2304000
1773961397796,61.000,2304000,2304000
1773961397896,61.923,2304000,2304000
1773961397996,61.923,2304000,2304000
1773961398096,61.923,2304000,2304000
1773961398196,61.923,2304000,2304000
1773961398296,61.923,2304000,2304000
1773961398396,61.923,2304000,2304000
