timestamp_ms,temp_celsius,clock_hz
1776317320692,49.923,
1776317320792,49.923,
1776317320892,49.923,
1776317320992,49.000,
1776317321092,49.000,
1776317321192,49.000,
1776317321292,49.000,
1776317321392,49.000,
1776317321492,49.000,
1776317321592,48.076,
1776317323695,48.076,
1776317323695,48.076,
1776317323695,48.076,
1776317323696,48.076,
1776317323696,48.076,
1776317323696,48.076,
1776317323696,48.076,
1776317323696,48.076,
1776317323696,48.076,
1776317323696,48.076,
1776317323696,48.076,
1776317323697,48.076,
1776317323697,48.076,
1776317323697,48.076,
1776317323697,48.076,
1776317323697,48.076,
1776317323697,48.076,
1776317323697,48.076,
1776317323698,48.076,
1776317323698,48.076,
1776317323698,48.076,
1776317323792,49.000,
1776317323892,48.076,
1776317323992,48.076,
1776317324092,48.076,
1776317324192,48.076,
1776317324292,48.076,
1776317324392,48.076,
1776317324492,48.076,
1776317324592,48.076,
1776317324692,48.076,
1776317324792,48.076,
1776317324892,48.076,
1776317324992,48.076,
1776317325092,48.076,
1776317325192,48.076,
1776317325292,48.076,
1776317325392,48.076,
1776317325492,48.076,
1776317325592,48.076,
1776317325692,48.076,
1776317325792,48.076,
1776317325892,48.076,
1776317325992,49.000,
1776317326092,49.000,
1776317326192,49.000,
1776317326292,49.000,
1776317326392,49.000,
1776317326492,49.923,
1776317326592,49.000,
1776317326692,49.923,
1776317326792,49.923,
1776317326892,49.923,
1776317326992,49.923,
1776317327092,49.923,
1776317327192,49.923,
1776317327292,49.923,
1776317327392,49.923,
1776317327492,49.000,
1776317327592,49.000,
1776317327692,49.000,
1776317327792,49.000,
1776317327892,48.076,
1776317327992,48.076,
1776317328092,48.076,
1776317328192,48.076,
1776317328292,48.076,
1776317328392,49.000,
1776317328492,49.000,
1776317328592,49.000,
1776317328692,49.000,
1776317328792,49.000,
1776317328892,49.000,
1776317328992,49.000,
1776317329092,49.000,
1776317329192,49.000,
1776317329292,49.000,
1776317329392,49.000,
1776317329492,49.000,
1776317329592,49.000,
1776317329692,49.000,
1776317329792,49.000,
1776317329892,49.000,
1776317329992,49.000,
1776317330092,49.000,
1776317330192,49.000,
1776317330292,49.000,
1776317330392,49.000,
1776317330492,49.000,
1776317330592,49.000,
1776317330692,49.000,
1776317330792,49.000,
1776317330892,49.000,
1776317330992,49.923,
1776317331092,49.000,
1776317331192,49.000,
1776317331292,49.923,
1776317331392,49.000,
1776317331492,49.923,
1776317331592,49.923,
1776317331692,49.923,
1776317331792,49.000,
1776317331892,49.923,
1776317331992,49.923,
1776317332092,49.000,
1776317332192,49.000,
1776317332292,49.000,
1776317332392,49.923,
1776317332492,49.923,
1776317332592,49.923,
1776317332692,49.923,
1776317332792,49.923,
1776317332892,49.923,
1776317332992,49.923,
1776317333092,49.923,
1776317333192,49.923,
1776317333292,49.923,
1776317333392,49.923,
1776317333492,49.923,
1776317333592,49.923,
1776317333692,49.923,
1776317333792,49.923,
1776317333892,49.923,
1776317333992,49.923,
1776317334092,49.923,
1776317334192,49.923,
1776317334292,49.923,
1776317334392,49.923,
1776317334492,49.000,
1776317334592,49.923,
1776317334692,49.923,
1776317334792,49.923,
1776317334892,49.923,
1776317334992,49.923,
1776317335092,49.923,
1776317335192,49.923,
1776317335292,49.923,
1776317335392,49.923,
1776317335492,49.923,
1776317335592,49.923,
1776317335692,49.923,
1776317335792,49.923,
1776317335892,49.923,
1776317335992,49.923,
1776317336092,49.923,
1776317336192,49.923,
1776317336292,49.923,
1776317336392,49.923,
1776317336492,49.923,
1776317336592,49.923,
1776317336692,49.923,
1776317336792,49.923,
1776317336892,49.923,
1776317336992,49.923,
1776317337092,49.923,
1776317337192,49.923,
1776317337292,49.923,
1776317337392,49.923,
1776317337492,49.923,
1776317337592,49.923,
1776317337692,49.923,
1776317337792,49.923,
1776317337892,49.923,
1776317337992,49.923,
1776317338092,49.923,
1776317338192,49.923,
1776317338292,49.923,
1776317338392,49.923,
1776317338492,49.923,
1776317338592,49.923,
1776317338692,49.923,
1776317338792,49.923,
1776317338892,49.923,
1776317338992,49.923,
1776317339092,49.923,
1776317339192,49.923,
1776317339292,49.923,
1776317339392,49.923,
1776317339492,49.923,
1776317339592,49.923,
1776317339692,49.923,
1776317339792,49.923,
1776317339892,49.923,
1776317339992,49.923,
1776317340092,49.923,
1776317340192,49.923,
1776317340292,49.923,
1776317340392,49.923,
1776317340492,49.923,
1776317340592,49.923,
1776317340692,49.923,
1776317340792,49.923,
1776317340892,49.923,
1776317340992,49.923,
1776317341092,49.923,
1776317341192,49.923,
1776317341292,49.923,
1776317341392,49.923,
1776317341492,49.923,
1776317341592,49.923,
1776317341692,49.923,
1776317341792,49.923,
1776317341892,49.923,
1776317341992,49.923,
1776317342092,49.923,
1776317342192,49.923,
1776317342292,49.923,
1776317342392,49.923,
1776317342492,49.923,
1776317342592,49.923,
1776317342692,49.923,
1776317342792,49.923,
1776317342892,49.923,
1776317342992,49.923,
1776317343092,49.923,
1776317343192,49.923,
1776317343292,49.923,
1776317343392,49.923,
1776317343492,49.923,
1776317343592,49.923,
1776317343692,49.923,
1776317343792,49.923,
1776317343892,49.923,
1776317343992,49.923,
1776317344092,49.923,
1776317344192,49.923,
1776317344292,49.923,
1776317344392,49.923,
1776317344492,49.923,
1776317344592,49.923,
1776317344692,49.923,
1776317344792,49.923,
1776317344892,49.923,
1776317344992,49.923,
1776317345092,49.923,
1776317345192,49.923,
1776317345292,49.923,
1776317345392,49.923,
1776317345492,49.923,
1776317345592,49.923,
1776317345692,49.923,
1776317345792,49.923,
1776317345892,49.923,
1776317345992,49.923,
1776317346092,49.923,
1776317346192,49.923,
1776317346292,49.923,
1776317346392,49.923,
1776317346492,49.923,
1776317346592,49.923,
1776317346692,49.923,
1776317346792,49.923,
1776317346892,49.923,
1776317346992,49.923,
1776317347092,49.923,
1776317347192,49.923,
1776317347292,49.923,
1776317347392,49.923,
1776317347492,49.923,
1776317347592,49.923,
1776317347692,49.923,
1776317347792,49.923,
1776317347892,49.923,
1776317347992,49.923,
1776317348092,49.923,
1776317348192,49.923,
1776317348292,49.923,
1776317348392,49.923,
1776317348492,49.923,
1776317348592,49.923,
1776317348692,49.923,
1776317348792,49.923,
1776317348892,49.923,
1776317348992,49.923,
1776317349092,49.923,
1776317349192,49.923,
1776317349292,49.923,
1776317349392,49.923,
1776317349492,49.923,
1776317349592,49.923,
1776317349692,49.923,
1776317349792,49.923,
1776317349892,49.923,
1776317349992,49.923,
1776317350092,49.923,
1776317350192,49.923,
1776317350292,49.923,
1776317350392,49.923,
1776317350492,49.923,
1776317350592,49.923,
1776317350692,49.923,
1776317350792,49.923,
1776317350892,49.923,
1776317350992,49.923,
1776317351092,49.923,
1776317351192,49.923,
1776317351292,49.923,
1776317351392,49.923,
1776317351492,49.923,
1776317351592,49.923,
1776317351692,49.923,
1776317351792,49.923,
1776317351892,49.923,
1776317351992,49.923,
1776317352092,49.923,
1776317352192,49.923,
1776317352292,49.923,
1776317352392,49.923,
1776317352492,49.923,
1776317352592,49.923,
1776317352692,49.923,
1776317352792,49.923,
1776317352892,49.923,
1776317352992,49.923,
1776317353092,49.923,
1776317353192,49.923,
1776317353292,49.923,
1776317353392,49.923,
1776317353492,49.923,
1776317353592,49.923,
1776317353692,49.923,
1776317353792,49.923,
1776317353892,49.923,
1776317353992,49.923,
1776317354092,49.923,
1776317354192,49.923,
1776317354292,49.923,
1776317354392,49.923,
