timestamp_ms,temp_celsius,clock_hz
1776314900174,37.923,1000000000
1776314900274,37.923,1000000000
1776314900374,37.923,1000000000
1776314900474,37.923,1000000000
1776314900574,37.923,1000000000
1776314900674,37.923,1000000000
1776314900774,37.923,1000000000
1776314900874,37.923,1000000000
1776314900974,37.923,1000000000
1776314901074,37.923,1000000000
1776314901174,37.923,1000000000
1776314901274,37.923,1000000000
1776314901374,37.923,1000000000
1776314901474,37.923,1000000000
1776314901574,37.923,1000000000
1776314901674,37.923,1000000000
1776314901774,37.923,1000000000
1776314901874,37.923,1000000000
1776314901974,37.923,1000000000
1776314902074,37.923,1000000000
1776314902174,37.923,1000000000
1776314902274,37.923,1000000000
1776314902374,37.923,1000000000
1776314902474,37.923,1000000000
1776314902574,37.923,1000000000
1776314902674,37.923,1000000000
1776314902774,37.923,1000000000
1776314902874,37.923,1000000000
1776314902974,37.923,1000000000
1776314903074,37.923,1000000000
1776314903174,37.923,1000000000
1776314903274,37.923,1000000000
1776314903374,37.923,1000000000
1776314903474,37.000,1000000000
1776314903574,37.923,1000000000
1776314903674,37.923,1000000000
1776314903774,37.000,1000000000
1776314903874,37.923,1000000000
1776314903974,37.923,1000000000
1776314904074,37.923,1000000000
1776314904174,37.923,1000000000
1776314904274,37.923,1000000000
1776314904374,37.923,1000000000
1776314904474,37.923,1000000000
1776314904574,37.923,1000000000
1776314904674,37.923,1000000000
1776314904774,37.923,1000000000
1776314904874,37.923,1000000000
1776314904974,37.000,1000000000
1776314905074,37.923,1000000000
1776314905174,37.923,1000000000
1776314905274,37.923,1000000000
1776314905374,37.923,1000000000
1776314905474,37.923,1000000000
1776314905574,37.923,1000000000
1776314905674,37.923,1000000000
1776314905774,37.923,1000000000
1776314905874,37.923,1000000000
1776314905974,37.923,1000000000
1776314906074,37.923,1000000000
1776314906174,37.923,1000000000
1776314906274,38.846,1000000000
1776314906374,37.923,1000000000
1776314906474,37.923,1000000000
1776314906574,37.923,1000000000
1776314906674,37.923,1000000000
1776314906774,37.923,1000000000
1776314906874,37.923,1000000000
1776314906974,37.923,1000000000
1776314907074,37.923,1000000000
1776314907174,37.923,1000000000
1776314907274,37.923,1000000000
1776314907374,37.923,1000000000
1776314907474,37.923,1000000000
1776314907574,37.923,1000000000
1776314907674,37.923,1000000000
1776314907774,37.923,1000000000
1776314907874,37.923,1000000000
1776314907974,37.923,1000000000
1776314908074,37.923,1000000000
1776314908174,37.923,1000000000
1776314908274,37.923,1000000000
1776314908374,37.923,1000000000
1776314908474,37.923,1000000000
1776314908574,37.923,1000000000
1776314908674,37.923,1000000000
1776314908774,37.923,1000000000
1776314908874,37.923,1000000000
1776314908974,37.923,1000000000
1776314909074,37.923,1000000000
1776314909174,37.923,1000000000
1776314909274,37.923,1000000000
1776314909374,37.923,1000000000
1776314909474,37.923,1000000000
1776314909574,37.923,1000000000
1776314909674,37.923,1000000000
1776314909774,37.923,1000000000
1776314909874,38.846,1000000000
1776314909974,38.846,1000000000
1776314910074,37.923,1000000000
1776314910174,37.923,1000000000
1776314910274,37.923,1000000000
1776314910374,37.923,1000000000
1776314910474,37.923,1000000000
1776314910574,37.923,1000000000
1776314910674,37.923,1000000000
1776314910774,37.923,1000000000
1776314910874,37.923,1000000000
1776314910974,37.923,1000000000
1776314911074,37.923,1000000000
1776314911174,37.923,1000000000
1776314911274,37.923,1000000000
1776314911374,37.923,1000000000
1776314911474,37.923,1000000000
1776314911574,37.923,1000000000
1776314911674,37.923,1000000000
1776314911774,38.846,1000000000
1776314911874,37.923,1000000000
1776314911974,37.923,1000000000
1776314912074,38.846,1000000000
1776314912174,37.923,1000000000
1776314912274,37.923,1000000000
1776314912374,38.846,1000000000
1776314912474,37.923,1000000000
1776314912574,37.923,1000000000
1776314912674,37.923,1000000000
1776314912774,38.846,1000000000
1776314912874,37.923,1000000000
1776314912974,37.923,1000000000
1776314913074,37.923,1000000000
1776314913174,37.923,1000000000
1776314913274,37.923,1000000000
1776314913374,37.923,1000000000
1776314913474,37.923,1000000000
1776314913574,38.846,1000000000
1776314913674,37.923,1000000000
1776314913774,37.923,1000000000
1776314913874,38.846,1000000000
1776314913974,37.923,1000000000
1776314914074,38.846,1000000000
1776314914174,38.846,1000000000
1776314914274,37.923,1000000000
1776314914374,38.846,1000000000
1776314914474,38.846,1000000000
1776314914574,37.923,1000000000
1776314914674,38.846,1000000000
1776314914774,38.846,1000000000
1776314914874,37.923,1000000000
1776314914974,38.846,1000000000
1776314915074,37.923,1000000000
1776314915174,38.846,1000000000
1776314915274,38.846,1000000000
1776314915374,38.846,1000000000
1776314915474,38.846,1000000000
1776314915574,37.923,1000000000
1776314915674,38.846,1000000000
1776314915774,37.923,1000000000
1776314915874,38.846,1000000000
1776314915974,38.846,1000000000
1776314916074,37.923,1000000000
1776314916174,38.846,1000000000
1776314916274,38.846,1000000000
1776314916374,37.923,1000000000
1776314916474,38.846,1000000000
1776314916574,38.846,1000000000
1776314916674,37.923,1000000000
1776314916774,37.923,1000000000
1776314916874,38.846,1000000000
1776314916974,37.923,1000000000
1776314917074,37.923,1000000000
1776314917174,37.923,1000000000
1776314917274,37.923,1000000000
1776314917374,37.923,1000000000
1776314917474,37.923,1000000000
1776314917574,38.846,1000000000
1776314917674,37.923,1000000000
1776314917774,38.846,1000000000
1776314917874,37.923,1000000000
1776314917974,37.923,1000000000
1776314918074,37.923,1000000000
1776314918174,37.923,1000000000
1776314918274,37.923,1000000000
1776314918374,38.846,1000000000
1776314918474,37.923,1000000000
1776314918574,38.846,1000000000
1776314918674,38.846,1000000000
1776314918774,38.846,1000000000
1776314918874,38.846,1000000000
1776314918974,37.923,1000000000
1776314919074,37.923,1000000000
1776314919174,38.846,1000000000
1776314919274,38.846,1000000000
1776314919374,37.923,1000000000
1776314919474,37.923,1000000000
1776314919574,38.846,1000000000
1776314919674,37.923,1000000000
1776314919774,37.923,1000000000
1776314919874,37.923,1000000000
1776314919974,37.923,1000000000
1776314920074,37.923,1000000000
1776314920174,37.923,1000000000
1776314920274,37.923,1000000000
1776314920374,37.923,1000000000
1776314920474,37.923,1000000000
1776314920574,37.923,1000000000
1776314920674,38.846,1000000000
1776314920774,38.846,1000000000
1776314920874,37.923,1000000000
1776314920974,37.923,1000000000
1776314921074,38.846,1000000000
1776314921174,38.846,1000000000
1776314921274,37.923,1000000000
1776314921374,38.846,1000000000
1776314921474,38.846,1000000000
1776314921574,38.846,1000000000
1776314921674,37.923,1000000000
1776314921774,38.846,1000000000
1776314921874,37.923,1000000000
1776314921974,37.923,1000000000
1776314922074,37.923,1000000000
1776314922174,37.923,1000000000
1776314922274,37.923,1000000000
1776314922374,38.846,1000000000
1776314922474,37.923,1000000000
1776314922574,37.923,1000000000
1776314922674,37.923,1000000000
1776314922774,38.846,1000000000
1776314922874,37.923,1000000000
1776314922974,37.923,1000000000
1776314923074,38.846,1000000000
1776314923174,37.923,1000000000
1776314923274,37.923,1000000000
1776314923374,38.846,1000000000
1776314923474,37.923,1000000000
1776314923574,37.923,1000000000
1776314923674,37.923,1000000000
1776314923774,37.923,1000000000
1776314923874,37.923,1000000000
1776314923974,37.923,1000000000
1776314924074,37.923,1000000000
1776314924174,37.923,1000000000
1776314924274,37.923,1000000000
1776314924374,37.923,1000000000
1776314924474,37.923,1000000000
1776314924574,37.923,1000000000
1776314924674,38.846,1000000000
1776314924774,38.846,1000000000
1776314924874,37.923,1000000000
1776314924974,37.923,1000000000
1776314925074,37.923,1000000000
1776314925174,37.923,1000000000
1776314925274,37.923,1000000000
1776314925374,37.923,1000000000
1776314925474,37.923,1000000000
1776314925574,37.923,1000000000
1776314925674,37.923,1000000000
1776314925774,37.923,1000000000
1776314925874,37.923,1000000000
1776314925974,37.923,1000000000
1776314926074,38.846,1000000000
1776314926174,37.923,1000000000
1776314926274,38.846,1000000000
1776314926374,37.923,1000000000
1776314926474,38.846,1000000000
1776314926574,37.923,1000000000
1776314926674,37.923,1000000000
1776314926774,37.923,1000000000
1776314926874,38.846,1000000000
1776314926974,37.923,1000000000
1776314928918,37.923,1000000000
1776314928918,37.923,1000000000
1776314928918,37.923,1000000000
1776314928919,37.923,1000000000
1776314928919,37.923,1000000000
1776314928919,37.923,1000000000
1776314928919,37.923,1000000000
1776314928920,37.923,1000000000
1776314928920,37.923,1000000000
1776314928920,37.923,1000000000
1776314928920,37.923,1000000000
1776314928921,37.923,1000000000
1776314928921,37.923,1000000000
1776314928921,37.923,1000000000
1776314928922,37.923,1000000000
1776314928922,37.923,1000000000
1776314928922,37.923,1000000000
1776314928922,37.923,1000000000
1776314928923,37.923,1000000000
1776314928974,37.923,1000000000
1776314929074,37.923,1000000000
1776314929174,37.923,1000000000
1776314929274,37.923,1000000000
1776314929374,37.923,1000000000
1776314929474,37.923,1000000000
1776314929574,37.923,1000000000
1776314929674,37.923,1000000000
1776314929774,37.923,1000000000
1776314929874,38.846,1000000000
1776314929974,38.846,1000000000
1776314930074,38.846,1000000000
1776314930174,37.923,1000000000
1776314930274,37.923,1000000000
1776314930374,37.923,1000000000
1776314930474,37.923,1000000000
1776314930574,38.846,1000000000
1776314930674,37.923,1000000000
1776314930774,38.846,1000000000
1776314930874,37.923,1000000000
1776314930974,37.923,1000000000
1776314931074,37.923,1000000000
1776314931174,37.923,1000000000
1776314931274,38.846,1000000000
1776314931374,38.846,1000000000
1776314931474,38.846,1000000000
1776314931574,38.846,1000000000
1776314931674,37.923,1000000000
1776314931774,37.923,1000000000
1776314931874,38.846,1000000000
1776314931974,38.846,1000000000
1776314932074,38.846,1000000000
1776314932174,38.846,1000000000
1776314932274,37.923,1000000000
1776314932374,37.923,1000000000
1776314932474,37.923,1000000000
1776314932574,38.846,1000000000
1776314932674,37.923,1000000000
1776314932774,37.923,1000000000
1776314932874,37.923,1000000000
1776314932974,37.923,1000000000
1776314933074,37.923,1000000000
1776314933174,37.923,1000000000
1776314933274,37.923,1000000000
1776314933374,37.923,1000000000
1776314933474,38.846,1000000000
1776314933574,37.923,1000000000
1776314933674,38.846,1000000000
1776314933774,37.923,1000000000
1776314933874,38.846,1000000000
1776314933974,37.923,1000000000
1776314934074,37.923,1000000000
1776314934174,38.846,1000000000
1776314934274,38.846,1000000000
1776314934374,37.923,1000000000
1776314934474,38.846,1000000000
1776314934574,37.923,1000000000
1776314934674,38.846,1000000000
1776314934774,37.923,1000000000
1776314934874,38.846,1000000000
1776314934974,38.846,1000000000
1776314935074,38.846,1000000000
