timestamp_ms,temp_celsius,clock_hz
1776314294938,37.923,816000
1776314295038,37.000,816000
1776314295138,37.000,816000
1776314295238,37.000,816000
1776314295338,37.000,816000
1776314295438,37.000,816000
1776314295538,37.000,816000
1776314295638,37.000,816000
1776314295738,37.000,816000
1776314295838,37.000,816000
1776314295938,37.000,816000
1776314296038,37.000,816000
1776314296138,37.000,816000
1776314296238,37.000,816000
1776314296338,37.000,816000
1776314296438,37.000,816000
1776314296538,37.000,816000
1776314296638,37.000,816000
1776314296738,37.000,816000
1776314296838,37.000,816000
1776314296938,37.000,816000
1776314297038,37.000,816000
1776314297138,37.000,816000
1776314297238,37.000,816000
1776314297338,37.000,816000
1776314297438,37.000,816000
1776314297538,37.000,816000
1776314297638,37.000,816000
1776314297738,37.000,816000
1776314297838,37.000,816000
1776314297938,37.000,816000
1776314298038,37.000,816000
1776314298138,37.000,816000
1776314298238,37.000,816000
1776314298338,37.000,816000
1776314298438,37.000,816000
1776314298538,37.000,816000
1776314298638,37.000,816000
1776314298738,37.000,816000
1776314298838,37.000,816000
1776314298938,37.000,816000
1776314299038,37.000,816000
1776314299138,37.000,816000
1776314299238,37.000,816000
1776314299338,37.000,816000
1776314299438,37.000,816000
1776314299538,37.000,816000
1776314299638,37.000,816000
1776314299738,37.000,816000
1776314299838,37.000,816000
1776314299938,37.000,816000
1776314300038,37.000,816000
1776314300138,37.000,816000
1776314300238,37.000,816000
1776314300338,37.000,816000
1776314300438,37.000,816000
1776314300538,37.000,816000
1776314300638,37.000,816000
1776314300738,37.000,816000
1776314300838,37.923,816000
1776314300938,37.923,816000
1776314301038,37.000,816000
1776314301138,37.923,816000
1776314301238,37.923,816000
1776314301338,37.000,816000
1776314301438,37.923,816000
1776314301538,37.000,816000
1776314301638,37.000,816000
1776314301738,37.000,816000
1776314301838,37.000,816000
1776314301938,37.000,816000
1776314302038,37.000,816000
1776314302138,37.000,816000
1776314302238,37.923,816000
1776314302338,37.000,816000
1776314302438,37.923,816000
1776314302538,37.000,816000
1776314302638,37.923,816000
1776314302738,37.000,816000
1776314302838,37.000,816000
1776314302938,37.923,816000
1776314303038,37.000,816000
1776314303138,37.000,816000
1776314303238,37.000,816000
1776314303338,37.923,816000
1776314303438,37.923,816000
1776314303538,37.000,816000
1776314303638,37.000,816000
1776314303738,37.923,816000
1776314303838,37.000,816000
1776314303938,37.000,816000
1776314304038,37.923,816000
1776314304138,37.923,816000
1776314304238,37.923,816000
1776314304338,37.923,816000
1776314304438,37.000,816000
1776314304538,37.923,816000
1776314304638,37.923,816000
1776314304738,37.923,816000
1776314304838,37.923,816000
1776314304938,37.923,816000
1776314305038,37.923,816000
1776314305138,37.923,816000
1776314305238,37.000,816000
1776314305338,37.923,816000
1776314305438,37.000,816000
1776314305538,37.923,816000
1776314305638,37.000,816000
1776314305738,37.000,816000
1776314305838,37.923,816000
1776314305938,37.000,816000
1776314306038,37.923,816000
1776314306138,37.923,816000
1776314306238,37.923,816000
1776314306338,37.000,816000
1776314306438,37.923,816000
1776314306538,37.923,816000
1776314306638,37.923,816000
1776314306738,37.000,816000
1776314306838,37.923,816000
1776314306938,37.923,816000
1776314307038,37.000,816000
1776314307138,37.923,816000
1776314307238,37.000,816000
1776314307338,37.923,816000
1776314307438,37.923,816000
1776314307538,37.923,816000
1776314307638,37.923,816000
1776314307738,37.923,816000
1776314307838,37.000,816000
1776314307938,37.923,816000
1776314308038,37.000,816000
1776314308138,37.000,816000
1776314308238,37.923,816000
1776314308338,37.000,816000
1776314308438,37.923,816000
1776314308538,37.000,816000
1776314308638,37.000,816000
1776314308738,37.923,816000
1776314308838,37.923,816000
1776314308938,37.923,816000
1776314309038,37.923,816000
1776314309138,37.923,816000
1776314309238,37.000,816000
1776314309338,37.000,816000
1776314309438,37.000,816000
1776314309538,37.923,816000
1776314309638,37.923,816000
1776314309738,37.000,816000
1776314309838,37.923,816000
1776314309938,37.923,816000
1776314310038,37.923,816000
1776314310138,37.923,816000
1776314310238,37.923,816000
1776314310338,37.923,816000
1776314310438,37.923,816000
1776314310538,37.000,816000
1776314310638,37.923,816000
1776314310738,37.923,816000
1776314310838,37.000,816000
1776314310938,37.923,816000
1776314311038,37.923,816000
1776314311138,37.923,816000
