,timestamp_ms,temp_celsius,clock_hz,req_clock_hz,timestamp_s,smooth_temp_celsius
34000,1774645146873,79.461,,,3400.0,79.69790825690283
34001,1774645146973,79.461,,,3400.1,79.65483402837505
34002,1774645147073,79.461,,,3400.2,79.6195914777614
34003,1774645147173,80.384,,,3400.3,79.75857484544115
34004,1774645147273,80.384,,,3400.4,79.8722885099064
34005,1774645147373,80.384,,,3400.5,79.96532696265069
34006,1774645147473,79.461,,,3400.6,79.87363115125966
34007,1774645147573,79.461,,,3400.7,79.79860730557608
34008,1774645147673,79.461,,,3400.8,79.73722415910771
34009,1774645147773,79.461,,,3400.9,79.68700158472448
34010,1774645147873,79.461,,,3401.0,79.64591038750186
34011,1774645147973,80.384,,,3401.1,79.78010849886516
34012,1774645148073,80.384,,,3401.2,79.88990695361696
34013,1774645148173,80.384,,,3401.3,79.97974205295932
34014,1774645148273,80.384,,,3401.4,80.05324349787581
34015,1774645148373,79.461,,,3401.5,79.9455628618984
34016,1774645148473,79.461,,,3401.6,79.85746052337142
34017,1774645148573,79.461,,,3401.7,79.78537679184934
34018,1774645148673,79.461,,,3401.8,79.72639919333129
34019,1774645148773,79.461,,,3401.9,79.67814479454378
34020,1774645148873,80.384,,,3402.0,79.80648210462674
34021,1774645148973,80.384,,,3402.1,79.91148535833098
34022,1774645149073,79.461,,,3402.2,79.82957892954353
34023,1774645149173,79.461,,,3402.3,79.76256457871743
34024,1774645149273,79.461,,,3402.4,79.70773465531425
34025,1774645149373,79.461,,,3402.5,79.66287380889348
34026,1774645149473,79.461,,,3402.6,79.62616948000375
34027,1774645149573,79.461,,,3402.7,79.59613866545762
34028,1774645149673,80.384,,,3402.8,79.73938618082896
34029,1774645149773,80.384,,,3402.9,79.85658869340551
34030,1774645149873,80.384,,,3403.0,79.95248165824087
34031,1774645149973,79.461,,,3403.1,79.86312135674252
34032,1774645150073,79.461,,,3403.2,79.79000838278934
34033,1774645150173,79.461,,,3403.3,79.73018867682764
34034,1774645150273,79.461,,,3403.4,79.6812452810408
34035,1774645150373,79.461,,,3403.5,79.64120068448793
34036,1774645150473,79.461,,,3403.6,79.60843692367195
34037,1774645150573,80.384,,,3403.7,79.74944839209523
34038,1774645150673,79.461,,,3403.8,79.6970032298961
34039,1774645150773,79.461,,,3403.9,79.65409355173317
34040,1774645150873,79.461,,,3404.0,79.61898563323622
34041,1774645150973,79.461,,,3404.1,79.59026097264781
34042,1774645151073,79.461,,,3404.2,79.56675897762094
34043,1774645151173,79.461,,,3404.3,79.54753007259895
34044,1774645151273,79.461,,,3404.4,79.5317973321264
34045,1774645151373,80.384,,,3404.5,79.68674327173979
34046,1774645151473,79.461,,,3404.6,79.64569904051437
34047,1774645151573,79.461,,,3404.7,79.61211739678448
34048,1774645151673,79.461,,,3404.8,79.58464150646003
34049,1774645151773,79.461,,,3404.9,79.56216123255821
34050,1774645151873,79.461,,,3405.0,79.54376828118399
34051,1774645151973,79.461,,,3405.1,79.5287195027869
34052,1774645152073,80.384,,,3405.2,79.68422504773474
34053,1774645152173,80.384,,,3405.3,79.81145685723752
34054,1774645152273,79.461,,,3405.4,79.74773742864888
34055,1774645152373,79.461,,,3405.5,79.69560335071272
34056,1774645152473,79.461,,,3405.6,79.65294819603767
34057,1774645152573,79.461,,,3405.7,79.61804852403083
34058,1774645152673,79.461,,,3405.8,79.58949424693431
34059,1774645152773,79.461,,,3405.9,79.56613165658261
34060,1774645152873,79.461,,,3406.0,79.54701680993122
34061,1774645152973,80.384,,,3406.1,79.6991955717619
34062,1774645153073,79.461,,,3406.2,79.655887285987
34063,1774645153173,79.461,,,3406.3,79.62045323398937
34064,1774645153273,79.461,,,3406.4,79.59146173690038
34065,1774645153373,79.461,,,3406.5,79.56774142110031
34066,1774645153473,79.461,,,3406.6,79.54833388999117
34067,1774645153573,79.461,,,3406.7,79.53245500090186
34068,1774645153673,79.461,,,3406.8,79.51946318255607
34069,1774645153773,80.384,,,3406.9,79.6766516948186
34070,1774645153873,80.384,,,3407.0,79.80526047757886
34071,1774645153973,79.461,,,3407.1,79.74266766347361
34072,1774645154073,79.461,,,3407.2,79.69145536102387
34073,1774645154173,79.461,,,3407.3,79.64955438629225
34074,1774645154273,79.461,,,3407.4,79.61527177060276
34075,1774645154373,79.461,,,3407.5,79.5872223577659
34076,1774645154473,79.461,,,3407.6,79.5642728381721
34077,1774645154573,80.384,,,3407.7,79.71331414032262
34078,1774645154673,79.461,,,3407.8,79.66743884208215
34079,1774645154773,79.461,,,3407.9,79.62990450715812
34080,1774645154873,79.461,,,3408.0,79.59919459676574
34081,1774645154973,79.461,,,3408.1,79.5740683064447
34082,1774645155073,79.461,,,3408.2,79.55351043254566
34083,1774645155173,79.461,,,3408.3,79.536690353901
34084,1774645155273,80.384,,,3408.4,79.69074665319172
34085,1774645155373,80.384,,,3408.5,79.81679271624778
34086,1774645155473,80.384,,,3408.6,79.91992131329363
34087,1774645155573,79.461,,,3408.7,79.83648107451296
34088,1774645155673,79.461,,,3408.8,79.76821178823788
34089,1774645155773,79.461,,,3408.9,79.71235509946736
34090,1774645155873,79.461,,,3409.0,79.66665417229147
34091,1774645155973,79.461,,,3409.1,79.62926250460212
34092,1774645156073,79.461,,,3409.2,79.5986693219472
34093,1774645156173,80.384,,,3409.3,79.74145671795681
34094,1774645156273,79.461,,,3409.4,79.69046458741921
34095,1774645156373,79.461,,,3409.5,79.648743753343
34096,1774645156473,79.461,,,3409.6,79.61460852546246
34097,1774645156573,79.461,,,3409.7,79.58667970265111
34098,1774645156673,79.461,,,3409.8,79.56382884762364
34099,1774645156773,79.461,,,3409.9,79.54513269351025
34100,1774645156873,79.461,,,3410.0,79.52983584014476
34101,1774645156973,80.384,,,3410.1,79.6851384146639
34102,1774645157073,80.384,,,3410.2,79.81220415745229
34103,1774645157173,79.461,,,3410.3,79.74834885609732
34104,1774645157273,79.461,,,3410.4,79.69610360953418
34105,1774645157373,79.461,,,3410.5,79.65335749870978
34106,1774645157473,79.461,,,3410.6,79.61838340803527
34107,1774645157573,79.461,,,3410.7,79.58976824293795
34108,1774645157673,79.461,,,3410.8,79.56635583513105
34109,1774645157773,80.384,,,3410.9,79.71501841056177
34110,1774645157873,79.461,,,3411.0,79.66883324500508
34111,1774645157973,80.384,,,3411.1,79.79886356409507
34112,1774645158073,79.461,,,3411.2,79.7374338251687
34113,1774645158173,80.384,,,3411.3,79.85499131150165
34114,1774645158273,79.461,,,3411.4,79.78335652759226
34115,1774645158373,79.461,,,3411.5,79.72474624984821
34116,1774645158473,79.461,,,3411.6,79.67679238623944
34117,1774645158573,79.461,,,3411.7,79.63755740692318
34118,1774645158673,79.461,,,3411.8,79.60545606020987
34119,1774645158773,79.461,,,3411.9,79.5791913219899
34120,1774645158873,79.461,,,3412.0,79.55770199071901
34121,1774645158973,80.384,,,3412.1,79.70793799240647
34122,1774645159073,79.461,,,3412.2,79.66304017560529
34123,1774645159173,79.461,,,3412.3,79.62630559822252
34124,1774645159273,79.461,,,3412.4,79.59625003490933
34125,1774645159373,79.461,,,3412.5,79.57165911947128
34126,1774645159473,79.461,,,3412.6,79.55153927956741
34127,1774645159573,79.461,,,3412.7,79.53507759237333
34128,1774645159673,79.461,,,3412.8,79.52160893921454
34129,1774645159773,79.461,,,3412.9,79.51058913208463
34130,1774645159873,79.461,,,3413.0,79.50157292625107
34131,1774645159973,79.461,,,3413.1,79.49419603056906
34132,1774645160073,79.461,,,3413.2,79.48816038864742
34133,1774645160173,80.384,,,3413.3,79.65104031798425
34134,1774645160273,79.461,,,3413.4,79.6164875328962
34135,1774645160373,80.384,,,3413.5,79.7560352541878
34136,1774645160473,79.461,,,3413.6,79.7023924806991
34137,1774645160573,79.461,,,3413.7,79.65850293875381
34138,1774645160673,79.461,,,3413.8,79.62259331352585
34139,1774645160773,79.461,,,3413.9,79.59321271106661
34140,1774645160873,79.461,,,3414.0,79.56917403632723
34141,1774645160973,80.384,,,3414.1,79.71732421154046
