timestamp_ms,temp_celsius,clock_hz,req_clock_hz
1773869487533,54.538,,
1773869487633,54.538,,
1773869487733,54.538,,
1773869487833,54.538,,
1773869487933,54.538,,
1773869488033,55.461,,
1773869488133,54.538,,
1773869488233,54.538,,
1773869488333,55.461,,
1773869488433,54.538,,
1773869488533,54.538,,
1773869488633,54.538,,
1773869488733,55.461,,
1773869488833,54.538,,
1773869488933,55.461,,
1773869489033,55.461,,
1773869489133,55.461,,
1773869489233,55.461,,
1773869489333,55.461,,
1773869489433,55.461,,
1773869489533,55.461,,
1773869489633,55.461,,
1773869489733,55.461,,
1773869489833,55.461,,
1773869489933,55.461,,
1773869490033,55.461,,
1773869490133,55.461,,
1773869490233,55.461,,
1773869490333,55.461,,
1773869490433,55.461,,
1773869490533,55.461,,
1773869490633,55.461,,
1773869490733,55.461,,
1773869490833,55.461,,
1773869490933,55.461,,
1773869491033,55.461,,
1773869491133,55.461,,
1773869491233,55.461,,
1773869491333,55.461,,
1773869491433,55.461,,
1773869491533,55.461,,
1773869491633,55.461,,
1773869491733,56.384,,
1773869491833,55.461,,
1773869491933,56.384,,
1773869492033,55.461,,
1773869492133,56.384,,
1773869492233,56.384,,
1773869492333,56.384,,
1773869492433,55.461,,
1773869492533,56.384,,
1773869492633,56.384,,
1773869492733,56.384,,
1773869492833,56.384,,
1773869492933,56.384,,
1773869493033,56.384,,
1773869493133,56.384,,
1773869493233,56.384,,
1773869493333,56.384,,
1773869493433,56.384,,
1773869493533,56.384,,
1773869493633,56.384,,
1773869493733,56.384,,
1773869493833,56.384,,
1773869493933,56.384,,
1773869494033,56.384,,
1773869494133,56.384,,
1773869494233,56.384,,
1773869494333,56.384,,
1773869494433,56.384,,
1773869494533,56.384,,
1773869494633,56.384,,
1773869494733,56.384,,
1773869494833,56.384,,
1773869494933,56.384,,
1773869495033,56.384,,
1773869495133,56.384,,
1773869495233,56.384,,
1773869495333,56.384,,
1773869495433,57.307,,
1773869495533,56.384,,
1773869495633,57.307,,
1773869495733,57.307,,
1773869495833,57.307,,
1773869495933,57.307,,
1773869496033,57.307,,
1773869496133,57.307,,
1773869496233,57.307,,
1773869496333,57.307,,
1773869496433,57.307,,
1773869496533,57.307,,
1773869496633,57.307,,
1773869496733,57.307,,
1773869496833,57.307,,
1773869496933,57.307,,
1773869497033,57.307,,
1773869497133,57.307,,
1773869497233,57.307,,
1773869497333,57.307,,
1773869497433,57.307,,
1773869497533,57.307,,
1773869497633,58.230,,
1773869497733,57.307,,
1773869497833,57.307,,
1773869497933,57.307,,
1773869498033,58.230,,
1773869498133,57.307,,
1773869498233,58.230,,
1773869498333,58.230,,
1773869498433,57.307,,
1773869498533,58.230,,
1773869498633,57.307,,
1773869498733,57.307,,
1773869498833,57.307,,
1773869498933,57.307,,
1773869499033,58.230,,
1773869499133,58.230,,
1773869499233,58.230,,
1773869499333,58.230,,
1773869499433,58.230,,
1773869499533,58.230,,
1773869499633,58.230,,
1773869499733,58.230,,
1773869499833,58.230,,
1773869499933,58.230,,
1773869500033,58.230,,
1773869500133,58.230,,
1773869500233,58.230,,
1773869500333,58.230,,
1773869500433,58.230,,
1773869500533,58.230,,
1773869500633,58.230,,
1773869500733,58.230,,
1773869500833,58.230,,
1773869500933,58.230,,
1773869501033,58.230,,
1773869501133,58.230,,
1773869501233,58.230,,
1773869501333,58.230,,
1773869501433,58.230,,
1773869501533,58.230,,
1773869501633,58.230,,
1773869501733,59.153,,
1773869501833,58.230,,
1773869501933,58.230,,
1773869502033,58.230,,
1773869502133,58.230,,
1773869502233,58.230,,
1773869502333,59.153,,
1773869502433,58.230,,
1773869502533,59.153,,
1773869502633,58.230,,
1773869502733,58.230,,
1773869502833,58.230,,
1773869502933,59.153,,
1773869503033,59.153,,
1773869503133,59.153,,
1773869503233,59.153,,
1773869503333,59.153,,
1773869503433,59.153,,
1773869503533,59.153,,
1773869503633,59.153,,
1773869503733,59.153,,
1773869503833,59.153,,
1773869503933,59.153,,
1773869504033,59.153,,
1773869504133,59.153,,
1773869504233,59.153,,
1773869504333,59.153,,
1773869504433,59.153,,
1773869504533,59.153,,
1773869504633,59.153,,
1773869504733,59.153,,
1773869504833,59.153,,
1773869504933,59.153,,
1773869505033,59.153,,
1773869505133,59.153,,
1773869505233,59.153,,
1773869505333,59.153,,
1773869505433,59.153,,
1773869505533,59.153,,
1773869505633,59.153,,
1773869505733,59.153,,
1773869505833,60.076,,
1773869505933,59.153,,
1773869506033,59.153,,
1773869506133,59.153,,
1773869506233,60.076,,
1773869506333,59.153,,
1773869506433,59.153,,
1773869506533,59.153,,
1773869506633,60.076,,
1773869506733,60.076,,
1773869506833,60.076,,
1773869506933,60.076,,
1773869507033,60.076,,
1773869507133,60.076,,
1773869507233,60.076,,
1773869507333,60.076,,
1773869507433,60.076,,
1773869507533,60.076,,
1773869507633,60.076,,
1773869507733,60.076,,
1773869507833,60.076,,
1773869507933,60.076,,
1773869508033,60.076,,
1773869508133,60.076,,
1773869508233,60.076,,
1773869508333,60.076,,
1773869508433,60.076,,
1773869508533,60.076,,
1773869508633,60.076,,
1773869508733,60.076,,
1773869508833,60.076,,
1773869508933,60.076,,
1773869509033,60.076,,
1773869509133,60.076,,
1773869509233,60.076,,
1773869509333,60.076,,
1773869509433,60.076,,
1773869509533,60.076,,
1773869509633,60.076,,
1773869509733,60.076,,
1773869509833,60.076,,
1773869509933,60.076,,
1773869510033,60.076,,
1773869510133,60.076,,
1773869510233,60.076,,
1773869510333,60.076,,
1773869510433,60.076,,
1773869510533,60.076,,
1773869510633,60.076,,
1773869510733,60.076,,
1773869510833,60.076,,
1773869510933,61.000,,
1773869511033,60.076,,
1773869511133,61.000,,
1773869511233,61.000,,
1773869511333,60.076,,
1773869511433,61.000,,
1773869511533,60.076,,
1773869511633,60.076,,
1773869511733,61.000,,
1773869511833,60.076,,
1773869511933,61.000,,
1773869512033,61.000,,
1773869512133,61.000,,
1773869512233,61.000,,
1773869512333,60.076,,
1773869512433,61.000,,
1773869512533,61.000,,
1773869512633,61.000,,
1773869512733,61.000,,
1773869512833,61.000,,
1773869512933,61.000,,
1773869513033,61.000,,
1773869513133,61.000,,
1773869513233,61.000,,
1773869513333,61.000,,
1773869513433,61.000,,
1773869513533,61.000,,
1773869513633,61.000,,
1773869513733,61.000,,
1773869513833,61.000,,
1773869513933,61.000,,
1773869514033,61.000,,
1773869514133,61.000,,
1773869514233,61.000,,
1773869514333,61.000,,
1773869514433,61.000,,
1773869514533,61.000,,
1773869514633,61.000,,
1773869514733,61.000,,
1773869514833,61.000,,
1773869514933,61.000,,
1773869515033,61.923,,
1773869515133,61.000,,
1773869515233,61.000,,
1773869515333,61.000,,
1773869515433,61.000,,
1773869515533,61.923,,
1773869515633,61.000,,
1773869515733,61.000,,
1773869515833,61.000,,
1773869515933,61.000,,
1773869516033,61.000,,
1773869516133,61.000,,
1773869516233,61.000,,
1773869516333,61.923,,
1773869516433,61.923,,
1773869516533,61.000,,
1773869516633,61.923,,
1773869516733,61.923,,
1773869516833,61.923,,
1773869516933,61.923,,
1773869517033,61.923,,
1773869517133,61.923,,
1773869517233,61.923,,
1773869517333,61.923,,
1773869517433,61.923,,
1773869517533,61.923,,
1773869517633,61.923,,
1773869517733,61.923,,
1773869517833,61.923,,
1773869517933,61.923,,
1773869518033,61.923,,
1773869518133,61.923,,
1773869518233,61.923,,
1773869518333,61.923,,
1773869518433,61.923,,
1773869518533,61.923,,
1773869518633,61.923,,
1773869518733,61.923,,
1773869518833,61.923,,
1773869518933,61.923,,
1773869519033,61.923,,
1773869519133,61.923,,
1773869519233,61.923,,
1773869519333,61.923,,
1773869519433,61.923,,
1773869519533,61.923,,
1773869519633,61.923,,
1773869519733,61.923,,
1773869519833,61.923,,
1773869519933,61.923,,
1773869520033,61.923,,
1773869520133,61.923,,
1773869520233,61.923,,
1773869520333,61.923,,
1773869520433,61.923,,
1773869520533,61.923,,
1773869520633,61.923,,
1773869520733,61.923,,
1773869520833,61.923,,
1773869520933,61.923,,
1773869521033,61.923,,
1773869521133,61.923,,
1773869521233,61.923,,
1773869521333,61.923,,
1773869521433,61.923,,
1773869521533,61.923,,
1773869521633,61.923,,
1773869521733,61.923,,
1773869521833,62.846,,
1773869521933,62.846,,
1773869522033,61.923,,
1773869522133,61.923,,
1773869522233,62.846,,
1773869522333,61.923,,
1773869522433,61.923,,
1773869522533,62.846,,
1773869522633,62.846,,
1773869522733,61.923,,
1773869522833,62.846,,
1773869522933,62.846,,
1773869523033,62.846,,
1773869523133,62.846,,
1773869523233,62.846,,
1773869523333,62.846,,
1773869523433,62.846,,
1773869523533,62.846,,
1773869523633,62.846,,
1773869523733,62.846,,
1773869523833,62.846,,
1773869523933,62.846,,
1773869524033,62.846,,
1773869524133,62.846,,
1773869524233,62.846,,
1773869524333,62.846,,
1773869524433,62.846,,
1773869524533,62.846,,
1773869524633,62.846,,
1773869524733,62.846,,
1773869524833,62.846,,
1773869524933,62.846,,
1773869525033,62.846,,
1773869525133,62.846,,
1773869525233,62.846,,
1773869525333,62.846,,
1773869525433,62.846,,
1773869525533,62.846,,
1773869525633,62.846,,
1773869525733,62.846,,
1773869525833,62.846,,
1773869525933,62.846,,
1773869526033,62.846,,
1773869526133,62.846,,
1773869526233,62.846,,
1773869526333,62.846,,
1773869526433,62.846,,
1773869526533,62.846,,
1773869526633,62.846,,
1773869526733,62.846,,
1773869526833,62.846,,
1773869526933,62.846,,
1773869527033,62.846,,
1773869527133,62.846,,
1773869527233,62.846,,
1773869527333,62.846,,
1773869527433,62.846,,
1773869527533,62.846,,
1773869527633,62.846,,
1773869527733,62.846,,
1773869527833,63.769,,
1773869527933,62.846,,
1773869528033,62.846,,
1773869528133,63.769,,
1773869528233,63.769,,
1773869528333,62.846,,
1773869528433,63.769,,
1773869528533,63.769,,
1773869528633,62.846,,
1773869528733,63.769,,
1773869528833,63.769,,
1773869528933,63.769,,
1773869529033,63.769,,
1773869529133,63.769,,
1773869529233,63.769,,
1773869529333,63.769,,
1773869529433,62.846,,
1773869529533,63.769,,
1773869529633,63.769,,
1773869529733,63.769,,
1773869529833,63.769,,
1773869529933,63.769,,
1773869530033,63.769,,
1773869530133,63.769,,
1773869530233,63.769,,
1773869530333,63.769,,
1773869530433,63.769,,
1773869530533,63.769,,
1773869530633,63.769,,
1773869530733,63.769,,
1773869530833,63.769,,
1773869530933,63.769,,
1773869531033,63.769,,
1773869531133,63.769,,
1773869531233,63.769,,
1773869531333,63.769,,
1773869531433,63.769,,
1773869531533,63.769,,
1773869531633,63.769,,
1773869531733,63.769,,
1773869531833,63.769,,
1773869531933,63.769,,
1773869532033,63.769,,
1773869532133,63.769,,
1773869532233,63.769,,
1773869532333,63.769,,
1773869532433,63.769,,
1773869532533,63.769,,
1773869532633,63.769,,
1773869532733,63.769,,
1773869532833,63.769,,
1773869532933,63.769,,
1773869533033,63.769,,
1773869533133,63.769,,
1773869533233,63.769,,
1773869533333,63.769,,
1773869533433,63.769,,
1773869533533,63.769,,
1773869533633,63.769,,
1773869533733,63.769,,
1773869533833,63.769,,
1773869533933,63.769,,
1773869534033,63.769,,
1773869534133,63.769,,
1773869534233,63.769,,
1773869534333,63.769,,
1773869534433,63.769,,
1773869534533,63.769,,
1773869534633,63.769,,
1773869534733,63.769,,
1773869534833,63.769,,
1773869534933,63.769,,
1773869535033,63.769,,
1773869535133,63.769,,
1773869535233,63.769,,
1773869535333,63.769,,
1773869535433,63.769,,
1773869535533,63.769,,
1773869535633,63.769,,
1773869535733,64.692,,
1773869535833,63.769,,
1773869535933,64.692,,
1773869536033,63.769,,
1773869536133,64.692,,
1773869536233,64.692,,
1773869536333,63.769,,
1773869536433,63.769,,
1773869536533,63.769,,
1773869536633,64.692,,
1773869536733,64.692,,
1773869536833,64.692,,
1773869536933,64.692,,
1773869537033,64.692,,
1773869537133,64.692,,
1773869537233,64.692,,
1773869537333,64.692,,
1773869537433,64.692,,
1773869537533,64.692,,
1773869537633,64.692,,
1773869537733,64.692,,
1773869537833,64.692,,
1773869537933,64.692,,
1773869538033,64.692,,
1773869538133,64.692,,
1773869538233,64.692,,
1773869538333,64.692,,
1773869538433,64.692,,
1773869538533,64.692,,
1773869538633,64.692,,
1773869538733,64.692,,
1773869538833,64.692,,
1773869538933,64.692,,
1773869539033,64.692,,
1773869539133,64.692,,
1773869539233,64.692,,
1773869539333,64.692,,
1773869539433,64.692,,
1773869539533,64.692,,
1773869539633,64.692,,
1773869539733,64.692,,
1773869539833,64.692,,
1773869539933,64.692,,
1773869540033,64.692,,
1773869540133,64.692,,
1773869540233,64.692,,
1773869540333,64.692,,
1773869540433,64.692,,
1773869540533,64.692,,
1773869540633,64.692,,
1773869540733,64.692,,
1773869540833,64.692,,
1773869540933,64.692,,
1773869541033,64.692,,
1773869541133,64.692,,
1773869541233,64.692,,
1773869541333,64.692,,
1773869541433,64.692,,
1773869541533,64.692,,
1773869541633,64.692,,
1773869541733,64.692,,
1773869541833,64.692,,
1773869541933,65.615,,
1773869542033,64.692,,
1773869542133,64.692,,
1773869542233,64.692,,
1773869542333,65.615,,
1773869542433,65.615,,
1773869542533,64.692,,
1773869542633,65.615,,
1773869542733,64.692,,
1773869542833,65.615,,
1773869542933,65.615,,
1773869543033,65.615,,
1773869543133,65.615,,
1773869543233,65.615,,
1773869543333,65.615,,
1773869543433,65.615,,
1773869543533,65.615,,
1773869543633,65.615,,
1773869543733,65.615,,
1773869543833,65.615,,
1773869543933,65.615,,
1773869544033,65.615,,
1773869544133,65.615,,
1773869544233,65.615,,
1773869544333,65.615,,
1773869544433,65.615,,
1773869544533,65.615,,
1773869544633,65.615,,
1773869544733,65.615,,
1773869544833,65.615,,
1773869544933,65.615,,
1773869545033,65.615,,
1773869545133,65.615,,
1773869545233,65.615,,
1773869545333,65.615,,
1773869545433,65.615,,
1773869545533,65.615,,
1773869545633,65.615,,
1773869545733,65.615,,
1773869545833,65.615,,
1773869545933,65.615,,
1773869546033,65.615,,
1773869546133,65.615,,
1773869546233,65.615,,
1773869546333,65.615,,
1773869546433,65.615,,
1773869546533,65.615,,
1773869546633,65.615,,
1773869546733,65.615,,
1773869546833,65.615,,
1773869546933,65.615,,
1773869547033,65.615,,
1773869547133,65.615,,
1773869547233,65.615,,
1773869547333,65.615,,
1773869547433,65.615,,
1773869547533,65.615,,
1773869547633,65.615,,
1773869547733,65.615,,
1773869547833,65.615,,
1773869547933,65.615,,
1773869548033,65.615,,
1773869548133,65.615,,
1773869548233,65.615,,
1773869548333,65.615,,
1773869548433,65.615,,
1773869548533,65.615,,
1773869548633,65.615,,
1773869548733,65.615,,
1773869548833,65.615,,
1773869548933,65.615,,
1773869549033,65.615,,
1773869549133,65.615,,
1773869549233,65.615,,
1773869549333,65.615,,
1773869549433,65.615,,
1773869549533,66.538,,
1773869549633,66.538,,
1773869549733,65.615,,
1773869549833,65.615,,
1773869549933,66.538,,
1773869550033,66.538,,
1773869550133,65.615,,
1773869550233,65.615,,
1773869550333,65.615,,
1773869550433,66.538,,
1773869550533,66.538,,
1773869550633,66.538,,
1773869550733,66.538,,
1773869550833,66.538,,
1773869550933,66.538,,
1773869551033,65.615,,
1773869551133,66.538,,
1773869551233,66.538,,
1773869551333,65.615,,
1773869551433,66.538,,
1773869551533,66.538,,
1773869551633,66.538,,
1773869551733,66.538,,
1773869551833,65.615,,
1773869551933,66.538,,
1773869552033,66.538,,
1773869552133,65.615,,
1773869552233,66.538,,
1773869552333,66.538,,
1773869552433,66.538,,
1773869552533,66.538,,
1773869552633,66.538,,
1773869552733,66.538,,
1773869552833,66.538,,
1773869552933,66.538,,
1773869553033,66.538,,
1773869553133,66.538,,
1773869553233,66.538,,
1773869553333,66.538,,
1773869553433,66.538,,
1773869553533,66.538,,
1773869553633,66.538,,
1773869553733,66.538,,
1773869553833,66.538,,
1773869553933,66.538,,
1773869554033,66.538,,
1773869554133,66.538,,
1773869554233,66.538,,
1773869554333,66.538,,
1773869554433,66.538,,
1773869554533,66.538,,
1773869554633,66.538,,
1773869554733,66.538,,
1773869554833,66.538,,
1773869554933,66.538,,
1773869555033,66.538,,
1773869555133,66.538,,
1773869555233,66.538,,
1773869555333,66.538,,
1773869555433,66.538,,
1773869555533,66.538,,
1773869555633,66.538,,
1773869555733,66.538,,
1773869555833,66.538,,
1773869555933,66.538,,
1773869556033,66.538,,
1773869556133,66.538,,
1773869556233,66.538,,
1773869556333,66.538,,
1773869556433,66.538,,
1773869556533,66.538,,
1773869556633,66.538,,
1773869556733,66.538,,
1773869556833,67.461,,
1773869556933,66.538,,
1773869557033,66.538,,
1773869557133,66.538,,
1773869557233,66.538,,
1773869557333,66.538,,
1773869557433,66.538,,
1773869557533,66.538,,
1773869557633,66.538,,
1773869557733,66.538,,
1773869557833,66.538,,
1773869557933,66.538,,
1773869558033,66.538,,
1773869558133,67.461,,
1773869558233,66.538,,
1773869558333,67.461,,
1773869558433,67.461,,
1773869558533,67.461,,
1773869558633,67.461,,
1773869558733,67.461,,
1773869558833,67.461,,
1773869558933,67.461,,
1773869559033,67.461,,
1773869559133,66.538,,
1773869559233,66.538,,
1773869559333,67.461,,
1773869559433,67.461,,
1773869559533,67.461,,
1773869559633,67.461,,
1773869559733,67.461,,
1773869559833,67.461,,
1773869559933,67.461,,
1773869560033,67.461,,
1773869560133,67.461,,
1773869560233,67.461,,
1773869560333,67.461,,
1773869560433,67.461,,
1773869560533,67.461,,
1773869560633,67.461,,
1773869560733,67.461,,
1773869560833,67.461,,
1773869560933,66.538,,
1773869561033,67.461,,
